from_id,to_id,walk_d
5835087,5833200,627
5835087,5833201,548
5835087,5833202,548
5835087,5835086,627
5835087,5835087,0
5835087,5835088,470
5835087,5835089,705
5835087,5836971,548
5835087,5836972,548
5835087,5836973,548
5835087,5838856,783
5835088,5833200,783
5835088,5833201,548
5835088,5833202,548
5835088,5833203,705
5835088,5835087,470
5835088,5835088,0
5835088,5835089,470
5835088,5835090,783
5835088,5836972,705
5835088,5836973,548
5835088,5836974,548
5835089,5831316,627
5835089,5833201,705
5835089,5833202,627
5835089,5833203,392
5835089,5833204,783
5835089,5835087,705
5835089,5835088,470
5835089,5835089,0
5835089,5835090,392
5835089,5835091,783
5835089,5836974,548
5835090,5831317,705
5835090,5833203,627
5835090,5833204,705
5835090,5833205,627
5835090,5835088,783
5835090,5835089,392
5835090,5835090,0
5835090,5835091,548
5835090,5835092,705
5835090,5836974,783
5835090,5836975,627
5835090,5836976,627
5835091,5833205,392
5835091,5833206,627
5835091,5835089,783
5835091,5835090,548
5835091,5835091,0
5835091,5835092,548
5835091,5836975,783
5835091,5836976,627
5835092,5831319,783
5835092,5833205,627
5835092,5833206,470
5835092,5833207,627
5835092,5835090,705
5835092,5835091,548
5835092,5835092,0
5835092,5836976,627
5835093,5833206,705
5835093,5833207,783
5835093,5835092,548
5835094,5831321,705
5835094,5833209,705
5835094,5835094,0
5835094,5835095,392
5835094,5836980,705
5835095,5835094,392
5835095,5835095,0
5835095,5836979,783
5835095,5836980,470
5835095,5836981,627
5835095,5838864,783
5835096,5833210,627
5835096,5835094,705
5835096,5835095,470
5835096,5835097,548
5835096,5835098,783
5835096,5836980,627
5835096,5836981,783
5835097,5831325,783
5835097,5833210,783
5835097,5833212,783
5835097,5835097,0
5835097,5835098,548
5835097,5836982,392
5835097,5836983,705
5835097,5838866,705
5835098,5831325,705
5835098,5833212,470
5835098,5833213,548
5835098,5833214,783
5835098,5835097,548
5835098,5835098,0
5835098,5835099,627
5835098,5836982,627
5835098,5836983,548
5835098,5836984,783
5835099,5835098,627
5835099,5835099,0
5835099,5835100,627
5835099,5836983,627
5835099,5836985,705
5835100,5835099,627
5835100,5835100,0
5835100,5835101,705
5835100,5836985,627
5835101,5835100,705
5835101,5835101,0
5835101,5836985,705
5835101,5836986,627
5835102,5835102,0
5835102,5838871,783
5836900,5836900,0
5836900,5836901,705
5836900,5838785,705
5836901,5836900,705
5836901,5836901,0
5836901,5838785,627
5836906,5838791,548
5836907,5838791,392
5836908,5838791,705
5836909,5836911,783
5836909,5838791,783
5836910,5835026,627
5836910,5836911,548
5836911,5835026,470
5836911,5836911,0
5836911,5836912,705
5836912,5835026,705
5836912,5836911,705
5836912,5836912,0
5836913,5836912,627
5836913,5836914,627
5836914,5836914,0
5836915,5836914,470
5836916,5835031,783
5836916,5836914,783
5836917,5835032,627
5836917,5836917,0
5836917,5838802,705
5836918,5835032,705
5836918,5836918,0
5836918,5838802,470
5836919,5836918,548
5836919,5838802,705
5836920,5836920,0
5836921,5835037,705
5836921,5836920,548
5836921,5836922,783
5836921,5836923,783
5836922,5835037,627
5836922,5836922,0
5836922,5836923,705
5836923,5835037,548
5836923,5835038,783
5836923,5836922,705
5836923,5836923,0
5836923,5838807,548
5836923,5838808,627
5836924,5833153,705
5836924,5835039,470
5836924,5838807,705
5836924,5838808,548
5836924,5840690,705
5836932,5836934,705
5836933,5836934,392
5836934,5836934,0
5836935,5836934,548
5836936,5835051,627
5836936,5835052,705
5836936,5836934,783
5836937,5836937,0
5836937,5838821,627
5836938,5836937,627
5836938,5838821,705
5836939,5836939,0
5836962,5838844,705
5836964,5835080,783
5836965,5835080,627
5836965,5838850,783
5836965,5840731,705
5836966,5833196,783
5836966,5835081,783
5836966,5835082,627
5836967,5833196,705
5836967,5835081,705
5836967,5835082,548
5836967,5838850,783
5836967,5840733,783
5836968,5835082,783
5836968,5835084,783
5836969,5835083,705
5836969,5835084,548
5836969,5836970,705
5836970,5835084,705
5836970,5835085,627
5836970,5836970,0
5836971,5835086,392
5836971,5835087,548
5836971,5836971,0
5836971,5836972,548
5836971,5838855,627
5836971,5838856,548
5836971,5840736,783
5836972,5835086,627
5836972,5835087,548
5836972,5835088,705
5836972,5836971,548
5836972,5836972,0
5836972,5836973,548
5836972,5838856,392
5836972,5838857,627
5836973,5835087,548
5836973,5835088,548
5836973,5836972,548
5836973,5836973,0
5836973,5838856,627
5836973,5838857,548
5836973,5838858,627
5836973,5840740,783
5836974,5833203,783
5836974,5835088,548
5836974,5835089,548
5836974,5835090,783
5836974,5836974,0
5836974,5838858,627
5836974,5838859,783
5836975,5835090,627
5836975,5835091,783
5836975,5836975,0
5836975,5836976,627
5836975,5838858,627
5836975,5838859,627
5836975,5838860,627
5836976,5833205,783
5836976,5835090,627
5836976,5835091,627
5836976,5835092,627
5836976,5836975,627
5836976,5836976,0
5836976,5838859,783
5836976,5838860,627
5836976,5838861,705
5836977,5833205,783
5836977,5835090,783
5836977,5835091,627
5836977,5835092,627
5836977,5836975,783
5836977,5836976,470
5836977,5838860,705
5836977,5838861,470
5836979,5835095,783
5836979,5836979,0
5836979,5836980,470
5836979,5836981,783
5836979,5838863,627
5836979,5838864,705
5836979,5840745,783
5836980,5835094,705
5836980,5835095,470
5836980,5836979,470
5836980,5836980,0
5836980,5836981,470
5836980,5838863,627
5836980,5838864,548
5836980,5838865,705
5836980,5840745,783
5836981,5835095,627
5836981,5836979,783
5836981,5836980,470
5836981,5836981,0
5836981,5838864,783
5836982,5835097,392
5836982,5835098,627
5836982,5836982,0
5836982,5836983,392
5836982,5836984,705
5836982,5838865,783
5836982,5838866,392
5836982,5838867,705
5836982,5840748,783
5836982,5840749,783
5836983,5833212,783
5836983,5833213,783
5836983,5835097,705
5836983,5835098,548
5836983,5835099,627
5836983,5836982,392
5836983,5836983,0
5836983,5836984,392
5836983,5838866,548
5836983,5838867,470
5836983,5838868,627
5836983,5840748,783
5836983,5840749,783
5836984,5835098,783
5836984,5836982,705
5836984,5836983,392
5836984,5836984,0
5836984,5838867,705
5836984,5838868,470
5836984,5838869,783
5836985,5835099,705
5836985,5835100,627
5836985,5835101,705
5836985,5836985,0
5836985,5838869,548
5836985,5838870,705
5836986,5835101,627
5836986,5836986,0
5836986,5838869,705
5836986,5838870,548
5836987,5835102,392
5836987,5838870,705
5836987,5838871,548
5836988,5838871,705
5838784,5838785,548
5838785,5836900,705
5838785,5836901,627
5838785,5838785,0
5838785,5838786,627
5838785,5840667,548
5838785,5840668,783
5838785,5840669,783
5838786,5838785,627
5838786,5838786,0
5838786,5840668,548
5838786,5840669,548
5838787,5838785,783
5838787,5838786,783
5838788,5840669,705
5838788,5842549,783
5838789,5840671,78
5838790,5838791,627
5838791,5838791,0
5838791,5840671,783
5838792,5838791,627
5838792,5840673,627
5838794,5838794,0
5838794,5840675,705
5838795,5838794,548
5838798,5836914,470
5838800,5840683,548
5838801,5838802,470
5838801,5840683,470
5838801,5842563,783
5838802,5836917,705
5838802,5836918,470
5838802,5838802,0
5838802,5840683,470
5838802,5842563,783
5838804,5836920,783
5838804,5838802,783
5838805,5836920,627
5838805,5840688,705
5838806,5840688,705
5838807,5836923,548
5838807,5838807,0
5838807,5838808,470
5838807,5840690,705
5838808,5835039,783
5838808,5836923,627
5838808,5838807,470
5838808,5838808,0
5838808,5838809,627
5838808,5840690,470
5838809,5838808,627
5838809,5838809,0
5838810,5838808,783
5838810,5838809,627
5838811,5838809,783
5838817,5836934,392
5838818,5836934,705
5838819,5836934,627
5838821,5836937,627
5838821,5838821,0
5838822,5838821,627
5838823,5836939,548
5838823,5838821,783
5838843,5838843,0
5838843,5838844,470
5838843,5840724,705
5838843,5840725,783
5838843,5840726,548
5838844,5838843,470
5838844,5838844,0
5838844,5840726,392
5838844,5842607,783
5838845,5838844,548
5838845,5840726,783
5838846,5838844,783
5838848,5840731,783
5838849,5838850,548
5838849,5840731,470
5838849,5840732,705
5838849,5840733,783
5838850,5838850,0
5838850,5840732,783
5838850,5840733,627
5838853,5836970,627
5838854,5838854,0
5838855,5836971,627
5838855,5838855,0
5838855,5840736,627
5838856,5835087,783
5838856,5836971,548
5838856,5836972,392
5838856,5836973,627
5838856,5838856,0
5838856,5838857,548
5838856,5840737,783
5838856,5840738,783
5838857,5836972,627
5838857,5836973,548
5838857,5838856,548
5838857,5838857,0
5838857,5838858,705
5838858,5836973,627
5838858,5836974,627
5838858,5836975,627
5838858,5838857,705
5838858,5838858,0
5838858,5838859,470
5838858,5840739,627
5838858,5840740,470
5838858,5840741,627
5838858,5840742,783
5838858,5842619,783
5838859,5836974,783
5838859,5836975,627
5838859,5836976,783
5838859,5838858,470
5838859,5838859,0
5838859,5838860,705
5838859,5840740,548
5838859,5840741,470
5838859,5840742,627
5838859,5842620,783
5838859,5842621,783
5838859,5842622,783
5838860,5836975,627
5838860,5836976,627
5838860,5838859,705
5838860,5838860,0
5838860,5838861,470
5838860,5840742,783
5838861,5836976,705
5838861,5838860,470
5838861,5838861,0
5838861,5840742,705
5838861,5840743,548
5838861,5842622,783
5838861,5842623,783
5838862,5838860,783
5838862,5838861,392
5838862,5840743,783
5838863,5836979,627
5838863,5836980,627
5838863,5838863,0
5838863,5838864,548
5838863,5838865,783
5838863,5840745,627
5838864,5835095,783
5838864,5836979,705
5838864,5836980,548
5838864,5836981,783
5838864,5838863,548
5838864,5838864,0
5838864,5838865,548
5838864,5840745,627
5838865,5836980,705
5838865,5836982,783
5838865,5838863,783
5838865,5838864,548
5838865,5838865,0
5838865,5838866,705
5838866,5835097,705
5838866,5836982,392
5838866,5836983,548
5838866,5838865,705
5838866,5838866,0
5838866,5838867,627
5838866,5840748,548
5838866,5840749,548
5838866,5842629,783
5838867,5836982,705
5838867,5836983,470
5838867,5836984,705
5838867,5838866,627
5838867,5838867,0
5838867,5838868,783
5838867,5840748,548
5838867,5840749,548
5838867,5842629,783
5838868,5836983,627
5838868,5836984,470
5838868,5838867,783
5838868,5838868,0
5838868,5838869,548
5838868,5838870,705
5838868,5840748,783
5838868,5840749,548
5838868,5840750,705
5838868,5840751,627
5838868,5842630,783
5838869,5836984,783
5838869,5836985,548
5838869,5836986,705
5838869,5838868,548
5838869,5838869,0
5838869,5838870,392
5838869,5840749,705
5838869,5840750,627
5838869,5840751,548
5838869,5840752,548
5838869,5842631,783
5838870,5836985,705
5838870,5836986,548
5838870,5838868,705
5838870,5838869,392
5838870,5838870,0
5838870,5838871,783
5838870,5840751,783
5838870,5840752,470
5838870,5842632,783
5838871,5835102,783
5838871,5838870,783
5838871,5838871,0
5838871,5840753,627
5838872,5835102,783
5838872,5838870,783
5838872,5838871,548
5838872,5840753,783
5840665,5842545,627
5840666,5838785,783
5840666,5840667,392
5840666,5842547,548
5840666,5844426,705
5840667,5838785,548
5840667,5840667,0
5840667,5842547,627
5840667,5844426,705
5840668,5838785,783
5840668,5838786,548
5840668,5840668,0
5840668,5840669,627
5840669,5838785,783
5840669,5838786,548
5840669,5840668,627
5840669,5840669,0
5840669,5842549,548
5840670,5840669,627
5840670,5842549,705
5840671,5838791,783
5840671,5840671,0
5840672,5838791,548
5840672,5840671,392
5840673,5840673,0
5840674,5840673,783
5840674,5840675,783
5840675,5838794,705
5840675,5840675,0
5840676,5838794,470
5840676,5840675,627
5840683,5838802,470
5840683,5840683,0
5840683,5842563,548
5840684,5838802,705
5840684,5840683,548
5840685,5842563,783
5840685,5842566,627
5840685,5842567,783
5840687,5840688,470
5840687,5842567,705
5840687,5842568,627
5840688,5840688,0
5840688,5842567,705
5840688,5842568,705
5840689,5840689,0
5840689,5842568,783
5840689,5842569,705
5840690,5838807,705
5840690,5838808,470
5840690,5840690,0
5840690,5842570,705
5840691,5838809,705
5840692,5838809,627
5840693,5844452,705
5840703,5838821,548
5840704,5838821,627
5840723,5840723,0
5840723,5840724,470
5840723,5842602,705
5840723,5842603,470
5840723,5842604,783
5840724,5838843,705
5840724,5840723,470
5840724,5840724,0
5840724,5842603,627
5840724,5842604,705
5840725,5838843,783
5840725,5840725,0
5840725,5840726,548
5840725,5842604,627
5840725,5842605,470
5840725,5842606,627
5840725,5842607,783
5840725,5844484,783
5840726,5838843,548
5840726,5838844,392
5840726,5840725,548
5840726,5840726,0
5840726,5840727,783
5840726,5842605,705
5840726,5842606,548
5840726,5842607,548
5840727,5840726,783
5840727,5840727,0
5840727,5842606,705
5840727,5842607,705
5840728,5842607,627
5840730,5840731,627
5840730,5842611,783
5840731,5840731,0
5840731,5840732,627
5840731,5842611,548
5840731,5842612,627
5840731,5842613,705
5840731,5844490,783
5840732,5838850,783
5840732,5840731,627
5840732,5840732,0
5840732,5840733,705
5840732,5842611,705
5840732,5842612,548
5840732,5842613,548
5840732,5844491,783
5840733,5838850,627
5840733,5840732,705
5840733,5840733,0
5840733,5840734,470
5840733,5842612,705
5840733,5842613,627
5840733,5842614,627
5840734,5840733,470
5840734,5840734,0
5840734,5842613,627
5840734,5842614,470
5840734,5844493,783
5840735,5836970,705
5840735,5840733,783
5840735,5840734,470
5840735,5842614,705
5840735,5844493,783
5840736,5836971,783
5840736,5838855,627
5840736,5840736,0
5840736,5844495,783
5840737,5838856,783
5840737,5840737,0
5840737,5840738,548
5840738,5838856,783
5840738,5840737,548
5840738,5840738,0
5840738,5840739,783
5840738,5842619,548
5840739,5838858,627
5840739,5840738,783
5840739,5840739,0
5840739,5840740,627
5840739,5842619,548
5840739,5842620,783
5840740,5836973,783
5840740,5838858,470
5840740,5838859,548
5840740,5840739,627
5840740,5840740,0
5840740,5840741,627
5840740,5842619,627
5840740,5842620,627
5840740,5844498,705
5840740,5844499,783
5840741,5838858,627
5840741,5838859,470
5840741,5840740,627
5840741,5840741,0
5840741,5840742,470
5840741,5842620,548
5840741,5842621,470
5840741,5842622,627
5840742,5838858,783
5840742,5838859,627
5840742,5838860,783
5840742,5838861,705
5840742,5840741,470
5840742,5840742,0
5840742,5840743,548
5840742,5842620,783
5840742,5842621,548
5840742,5842622,392
5840742,5842623,705
5840743,5838861,548
5840743,5840742,548
5840743,5840743,0
5840743,5842622,548
5840743,5842623,548
5840744,5838861,627
5840744,5840743,548
5840744,5840745,548
5840744,5842623,783
5840745,5836979,783
5840745,5836980,783
5840745,5838863,627
5840745,5838864,627
5840745,5840745,0
5840746,5838863,705
5840746,5838864,548
5840746,5840745,470
5840747,5836982,783
5840747,5838864,783
5840747,5838865,470
5840747,5838866,705
5840748,5836982,783
5840748,5836983,783
5840748,5838866,548
5840748,5838867,548
5840748,5838868,783
5840748,5840748,0
5840748,5840749,470
5840748,5840750,783
5840748,5842628,705
5840748,5842629,627
5840749,5836982,783
5840749,5836983,783
5840749,5838866,548
5840749,5838867,548
5840749,5838868,548
5840749,5838869,705
5840749,5840748,470
5840749,5840749,0
5840749,5840750,548
5840749,5840751,783
5840749,5842628,627
5840749,5842629,548
5840749,5842630,548
5840749,5844508,783
5840750,5838868,705
5840750,5838869,627
5840750,5840748,783
5840750,5840749,548
5840750,5840750,0
5840750,5840751,705
5840750,5842630,705
5840751,5838868,627
5840751,5838869,548
5840751,5838870,783
5840751,5840749,783
5840751,5840750,705
5840751,5840751,0
5840751,5842630,705
5840751,5842631,470
5840751,5842632,705
5840752,5838869,548
5840752,5838870,470
5840752,5840752,0
5840752,5840753,627
5840752,5842631,783
5840752,5842632,470
5840753,5838871,627
5840753,5840752,627
5840753,5840753,0
5840753,5842632,548
5840754,5838871,705
5840754,5840753,627
5842545,5840664,705
5842545,5842545,0
5842545,5842546,548
5842545,5844425,627
5842545,5844426,783
5842546,5842545,548
5842546,5842546,0
5842546,5842547,705
5842546,5844425,470
5842546,5844426,627
5842547,5840667,627
5842547,5842546,705
5842547,5842547,0
5842547,5842548,548
5842547,5844425,627
5842547,5844426,470
5842547,5844427,705
5842548,5842547,470
5842548,5842548,0
5842549,5840669,548
5842549,5842549,0
5842550,5840669,705
5842550,5842549,548
5842554,5840675,627
5842555,5840675,548
5842563,5838802,783
5842563,5840683,548
5842563,5842563,0
5842563,5844442,627
5842563,5844443,627
5842564,5840683,705
5842564,5842563,392
5842565,5842563,705
5842565,5842566,783
5842565,5844444,627
5842565,5844445,783
5842566,5842566,0
5842566,5842567,548
5842566,5842568,783
5842566,5844445,783
5842567,5840688,705
5842567,5842566,548
5842567,5842567,0
5842567,5842568,392
5842567,5842569,783
5842567,5844445,548
5842567,5844446,548
5842567,5844447,548
5842567,5846323,783
5842567,5846324,783
5842568,5840688,705
5842568,5840689,783
5842568,5842566,783
5842568,5842567,392
5842568,5842568,0
5842568,5842569,470
5842568,5844445,783
5842568,5844446,627
5842568,5844447,548
5842568,5844448,705
5842569,5840689,705
5842569,5842567,783
5842569,5842568,470
5842569,5842569,0
5842569,5844448,783
5842570,5840690,705
5842570,5842570,0
5842571,5844451,705
5842571,5846328,783
5842571,5846329,783
5842572,5844451,627
5842573,5844452,470
5842574,5844452,548
5842575,5842575,0
5842576,5842575,627
5842583,5838821,783
5842601,5842601,0
5842601,5844480,548
5842602,5840723,705
5842602,5842602,0
5842602,5842603,470
5842603,5840723,470
5842603,5840724,627
5842603,5842602,470
5842603,5842603,0
5842603,5842604,470
5842603,5842605,705
5842603,5844481,548
5842603,5844482,705
5842603,5844483,705
5842604,5840723,783
5842604,5840724,705
5842604,5840725,627
5842604,5842603,470
5842604,5842604,0
5842604,5842605,392
5842604,5844481,783
5842604,5844483,470
5842604,5844484,705
5842605,5840725,470
5842605,5840726,705
5842605,5842603,705
5842605,5842604,392
5842605,5842605,0
5842605,5842606,705
5842605,5844483,548
5842605,5844484,392
5842606,5840725,627
5842606,5840726,548
5842606,5840727,705
5842606,5842605,705
5842606,5842606,0
5842606,5842607,548
5842606,5844484,548
5842606,5844486,783
5842607,5838844,783
5842607,5840725,783
5842607,5840726,548
5842607,5840727,705
5842607,5842606,470
5842607,5842607,0
5842607,5844484,783
5842607,5844486,627
5842608,5842607,705
5842608,5844486,783
5842610,5840731,705
5842610,5840732,783
5842610,5842611,470
5842610,5846367,783
5842611,5840731,548
5842611,5840732,705
5842611,5842611,0
5842611,5842612,548
5842611,5842613,783
5842611,5844490,705
5842611,5844491,783
5842612,5840731,627
5842612,5840732,548
5842612,5840733,705
5842612,5842611,548
5842612,5842612,0
5842612,5842613,470
5842612,5844490,627
5842612,5844491,470
5842612,5844492,783
5842612,5846369,783
5842613,5840731,705
5842613,5840732,548
5842613,5840733,627
5842613,5840734,627
5842613,5842611,783
5842613,5842612,470
5842613,5842613,0
5842613,5842614,470
5842613,5844491,705
5842613,5844492,783
5842613,5844493,548
5842614,5840733,627
5842614,5840734,470
5842614,5842613,470
5842614,5842614,0
5842614,5844493,470
5842614,5844494,705
5842615,5842615,0
5842615,5844494,548
5842615,5846371,783
5842616,5840736,548
5842616,5840737,783
5842616,5844494,783
5842616,5844495,705
5842616,5844496,705
5842617,5840736,783
5842617,5840737,548
5842617,5840738,627
5842617,5842619,783
5842617,5844495,627
5842617,5844496,470
5842617,5846373,705
5842617,5846374,783
5842618,5840738,627
5842618,5842619,470
5842618,5844496,705
5842618,5844498,783
5842619,5838858,783
5842619,5840738,548
5842619,5840739,548
5842619,5840740,627
5842619,5842619,0
5842619,5842620,627
5842619,5844498,627
5842619,5844499,783
5842620,5838859,783
5842620,5840739,783
5842620,5840740,627
5842620,5840741,548
5842620,5840742,783
5842620,5842619,627
5842620,5842620,0
5842620,5842621,392
5842620,5842622,705
5842620,5844498,548
5842620,5844499,548
5842621,5838859,783
5842621,5840741,470
5842621,5840742,548
5842621,5842620,392
5842621,5842621,0
5842621,5842622,548
5842621,5844498,783
5842622,5838859,783
5842622,5838861,783
5842622,5840741,627
5842622,5840742,392
5842622,5840743,548
5842622,5842620,705
5842622,5842621,548
5842622,5842622,0
5842622,5842623,627
5842623,5838861,783
5842623,5840742,705
5842623,5840743,548
5842623,5842622,627
5842623,5842623,0
5842624,5840743,627
5842624,5840745,705
5842624,5842623,783
5842625,5840745,627
5842626,5840745,627
5842627,5842627,0
5842627,5842628,627
5842627,5844506,548
5842627,5844507,783
5842628,5840748,705
5842628,5840749,627
5842628,5842627,627
5842628,5842628,0
5842628,5842629,627
5842628,5844506,783
5842628,5844507,470
5842628,5844508,783
5842629,5838866,783
5842629,5838867,783
5842629,5840748,627
5842629,5840749,548
5842629,5842628,627
5842629,5842629,0
5842629,5842630,470
5842629,5842631,783
5842629,5844507,783
5842629,5844508,548
5842629,5844509,783
5842630,5838868,783
5842630,5840749,548
5842630,5840750,705
5842630,5840751,705
5842630,5842629,470
5842630,5842630,0
5842630,5842631,470
5842630,5842632,705
5842630,5844508,705
5842630,5844509,548
5842631,5838869,783
5842631,5840751,470
5842631,5840752,783
5842631,5842629,783
5842631,5842630,470
5842631,5842631,0
5842631,5842632,470
5842631,5844510,705
5842632,5838870,783
5842632,5840751,705
5842632,5840752,470
5842632,5840753,548
5842632,5842630,705
5842632,5842631,470
5842632,5842632,0
5842632,5844510,627
5842633,5842632,705
5844424,5842546,705
5844424,5844425,783
5844425,5842545,627
5844425,5842546,470
5844425,5842547,627
5844425,5844425,0
5844425,5844426,470
5844425,5844427,705
5844426,5840667,705
5844426,5842545,783
5844426,5842546,627
5844426,5842547,470
5844426,5844425,470
5844426,5844426,0
5844426,5844427,392
5844427,5842547,705
5844427,5844425,705
5844427,5844426,392
5844427,5844427,0
5844428,5840669,705
5844428,5842548,783
5844428,5842549,548
5844429,5842549,705
5844433,5840675,705
5844438,5846315,783
5844442,5842563,627
5844442,5844442,0
5844442,5844443,548
5844442,5846320,627
5844442,5846321,783
5844442,5848198,783
5844443,5842563,627
5844443,5844442,548
5844443,5844443,0
5844443,5844444,470
5844443,5846320,705
5844443,5846322,705
5844444,5844443,470
5844444,5844444,0
5844444,5844445,783
5844444,5846322,548
5844445,5842566,783
5844445,5842567,548
5844445,5842568,783
5844445,5844444,783
5844445,5844445,0
5844445,5844446,470
5844445,5844447,783
5844445,5846322,548
5844445,5846323,470
5844445,5846324,705
5844445,5846325,783
5844445,5848200,783
5844446,5842567,548
5844446,5842568,627
5844446,5844445,470
5844446,5844446,0
5844446,5844447,470
5844446,5846323,705
5844446,5846324,470
5844446,5846325,548
5844447,5842567,548
5844447,5842568,548
5844447,5844445,783
5844447,5844446,470
5844447,5844447,0
5844447,5844448,548
5844447,5846324,705
5844447,5846325,470
5844447,5846326,627
5844447,5848202,783
5844448,5842568,705
5844448,5842569,783
5844448,5844447,548
5844448,5844448,0
5844448,5844449,705
5844448,5846326,705
5844448,5846327,627
5844449,5844448,705
5844449,5844449,0
5844449,5846325,783
5844449,5846326,627
5844449,5846327,470
5844449,5848203,783
5844449,5848204,783
5844450,5844451,548
5844450,5846328,470
5844450,5846329,548
5844451,5844451,0
5844451,5846328,783
5844451,5846329,548
5844452,5844452,0
5844452,5846329,705
5844453,5842575,705
5844453,5844452,548
5844454,5842575,627
5844455,5842575,705
5844478,5844479,548
5844479,5844479,0
5844479,5844480,627
5844479,5846358,783
5844479,5848234,783
5844480,5842601,548
5844480,5844479,627
5844480,5844480,0
5844480,5844481,783
5844480,5846358,705
5844480,5848234,783
5844480,5848235,783
5844481,5842603,548
5844481,5842604,783
5844481,5844480,783
5844481,5844481,0
5844481,5844482,548
5844481,5846358,627
5844481,5846359,470
5844482,5842603,705
5844482,5844481,548
5844482,5844482,0
5844482,5844483,783
5844482,5846359,548
5844482,5846360,627
5844482,5846361,783
5844482,5846362,783
5844483,5842603,705
5844483,5842604,470
5844483,5842605,548
5844483,5844482,783
5844483,5844483,0
5844483,5844484,470
5844483,5846361,705
5844483,5846362,705
5844484,5840725,783
5844484,5842604,705
5844484,5842605,392
5844484,5842606,548
5844484,5842607,783
5844484,5844483,470
5844484,5844484,0
5844484,5844486,783
5844484,5846361,705
5844484,5846362,783
5844485,5842605,783
5844485,5842606,548
5844485,5842607,705
5844485,5844484,627
5844485,5844486,392
5844485,5846362,627
5844485,5846363,705
5844485,5846364,705
5844485,5848240,783
5844486,5842606,783
5844486,5842607,627
5844486,5844484,783
5844486,5844486,0
5844486,5846362,783
5844486,5846363,627
5844486,5846364,705
5844487,5842607,705
5844487,5844486,705
5844488,5846367,548
5844489,5842611,548
5844489,5846367,392
5844490,5842611,705
5844490,5842612,627
5844490,5844490,0
5844490,5844491,783
5844490,5846368,783
5844490,5846369,705
5844491,5840732,783
5844491,5842611,783
5844491,5842612,470
5844491,5842613,705
5844491,5844490,783
5844491,5844491,0
5844491,5844492,470
5844491,5846368,705
5844491,5846369,470
5844491,5846370,627
5844492,5842612,783
5844492,5842613,783
5844492,5844491,470
5844492,5844492,0
5844492,5846369,627
5844492,5846370,470
5844492,5846371,627
5844492,5848247,783
5844493,5840734,783
5844493,5842613,548
5844493,5842614,470
5844493,5844493,0
5844493,5844494,705
5844493,5846370,705
5844493,5846371,548
5844493,5848247,783
5844493,5848248,783
5844494,5842614,705
5844494,5842615,548
5844494,5844493,705
5844494,5844494,0
5844494,5844495,627
5844494,5846371,548
5844494,5846372,548
5844494,5846373,705
5844494,5848248,705
5844495,5840736,783
5844495,5844494,627
5844495,5844495,0
5844495,5844496,548
5844495,5846372,783
5844495,5846373,470
5844495,5846374,548
5844496,5844495,548
5844496,5844496,0
5844496,5844498,783
5844496,5846373,627
5844496,5846374,548
5844496,5846375,705
5844497,5842619,783
5844497,5844496,705
5844497,5844498,548
5844497,5846376,783
5844498,5840740,705
5844498,5842619,627
5844498,5842620,548
5844498,5842621,783
5844498,5844496,783
5844498,5844498,0
5844498,5844499,548
5844498,5846375,627
5844498,5846376,548
5844499,5840740,783
5844499,5842619,783
5844499,5842620,548
5844499,5844498,548
5844499,5844499,0
5844500,5842621,705
5844500,5842622,548
5844500,5844498,783
5844501,5840742,783
5844501,5842621,705
5844501,5842622,470
5844502,5842622,627
5844506,5842627,548
5844506,5842628,783
5844506,5844506,0
5844507,5842627,783
5844507,5842628,470
5844507,5842629,783
5844507,5844507,0
5844507,5844508,783
5844508,5840749,783
5844508,5842628,783
5844508,5842629,548
5844508,5842630,705
5844508,5844507,783
5844508,5844508,0
5844508,5844509,705
5844509,5842629,783
5844509,5842630,548
5844509,5844508,705
5844509,5844509,0
5844510,5842631,705
5844510,5842632,627
5844510,5844510,0
5844511,5842632,627
5846302,5844425,470
5846305,5844426,548
5846305,5844427,627
5846315,5846315,0
5846316,5846315,627
5846318,5846320,705
5846318,5848196,627
5846319,5846320,470
5846319,5848196,705
5846319,5848197,548
5846319,5848198,783
5846320,5844442,627
5846320,5844443,705
5846320,5846320,0
5846320,5846321,705
5846320,5848197,470
5846320,5848198,548
5846320,5850072,705
5846320,5850073,705
5846321,5844442,783
5846321,5846320,705
5846321,5846321,0
5846321,5846322,627
5846321,5848197,627
5846321,5848198,470
5846321,5848199,783
5846321,5850072,783
5846321,5850073,783
5846322,5844443,705
5846322,5844444,548
5846322,5844445,548
5846322,5846321,627
5846322,5846322,0
5846322,5846323,548
5846322,5848197,783
5846322,5848198,548
5846322,5848199,548
5846322,5848200,627
5846322,5850074,783
5846322,5850075,705
5846323,5842567,783
5846323,5844445,470
5846323,5844446,705
5846323,5846322,627
5846323,5846323,0
5846323,5846324,705
5846323,5848199,783
5846323,5848200,470
5846323,5848201,627
5846323,5850075,783
5846324,5842567,783
5846324,5844445,705
5846324,5844446,548
5846324,5844447,705
5846324,5846323,705
5846324,5846324,0
5846324,5846325,627
5846324,5848200,548
5846324,5848201,627
5846324,5850075,783
5846325,5844445,783
5846325,5844446,548
5846325,5844447,470
5846325,5844449,783
5846325,5846324,627
5846325,5846325,0
5846325,5846326,470
5846325,5846327,783
5846325,5848201,783
5846325,5848202,548
5846325,5848203,627
5846325,5850077,783
5846326,5844447,627
5846326,5844448,705
5846326,5844449,627
5846326,5846325,470
5846326,5846326,0
